account_id,account_name,website_domain,industry,employee_count,segment,billing_country,region,annual_revenue_eur,created_date
001A000229,Nordcore AG,nordcore.net,Logistics & Transport,43,Commercial,Germany,EMEA - DACH,9730000.00,2023-10-13
001A000230,Nexagrid GmbH,nexagrid.eu,E-commerce & Retail,190,Commercial,Germany,EMEA - DACH,11792000.00,2023-09-10
001A000231,Xenovik S.A.,xenovik.eu,Manufacturing,135,Commercial,Spain,EMEA - South,44719000.00,2023-09-25
001A000232,Kesttech Digital Pty Ltd,kesttech.eu,,2710,Enterprise,Australia,APAC,410093000.00,2022-03-26
001A000233,Miralabs Inc.,miralabs.co,Logistics & Transport,198,Commercial,United States,North America,14624000.00,2022-02-24
001A000234,Valimark Pvt Ltd,valimark.eu,Manufacturing,594,Mid-Market,India,APAC,84925000.00,2022-09-29
001A000235,Halomark Corp.,halomark.net,Professional Services,21,Commercial,United States,North America,4718000.00,2023-10-10
001A000236,Deltaworks AB,deltaworks.net,Financial Services,227,Commercial,Sweden,EMEA - North,18229000.00,2023-10-20
001A000237,Ternworks Corp.,ternworks.io,Telecommunications,34,Commercial,United States,North America,3388000.00,2022-08-14
001A000238,Nordware GmbH,nordware.io,Healthcare & Life Sciences,186,Commercial,Germany,EMEA - DACH,24769000.00,2021-12-07
001A000239,Veramark AG,veramark.io,Media & Marketing,291,Mid-Market,Germany,EMEA - DACH,81026000.00,2022-04-04
001A000240,Xenopoint Ltd,xenopoint.co,software,109,Commercial,Canada,North America,5502000.00,2022-08-25
001A000241,Nexagrid Corp.,nexagrid.de,Professional Services,4154,Enterprise,United States,North America,923561000.00,2022-10-06
001A000242,Mirawave Systems plc,mirawave.co,E-commerce & Retail,912,Mid-Market,United Kingdom,EMEA - UK&I,132202000.00,2022-03-11
001A000243,Gransys Partners AS,gransys.co,Manufacturing,619,Mid-Market,Norway,EMEA - North,198833000.00,2023-06-25
001A000244,Opalnet LLC,opalnet.co,Professional Services,327,Mid-Market,United States,North America,70247000.00,2023-09-12
001A000245,Altologic Holding Ltda,altologic.com,Media & Marketing,1532,Mid-Market,Brazil,LATAM,584740000.00,2023-02-16
001A000246,Quarlogic Systems LLC,quarlogic.co,E-commerce & Retail,13,Commercial,United States,North America,2809000.00,2023-08-15
001A000247,Nexadata Partners S.L.,nexadata.com,Education,834,Mid-Market,Spain,EMEA - South,68064000.00,2023-05-04
001A000248,Mirabridge B.V.,mirabridge.net,Computer Software,23,Commercial,Netherlands,EMEA - North,5023000.00,2021-11-02
001A000249,Lumobridge S.L.,lumobridge.com,Healthcare & Life Sciences,43,Commercial,Spain,EMEA - South,9753000.00,2022-10-26
001A000250,Valinet LLC,valinet.de,Software & SaaS,239,Commercial,United States,North America,26531000.00,2022-11-07
001A000251,Umbraworks Ltda,umbraworks.de,Financial Services,675,Mid-Market,Brazil,LATAM,82000000.00,2022-02-26
001A000252,Sellacore S.r.l.,sellacore.net,Education,19,Commercial,Italy,EMEA - South,753000.00,2023-04-10
001A000253,Yaradata Ltd,yaradata.com,Software & SaaS,47,Commercial,United Kingdom,EMEA - UK&I,12255000.00,2022-04-05
001A000254,Evobridge plc,evobridge.co,Public Sector,118,Commercial,United Kingdom,EMEA - UK&I,18152000.00,2022-09-22
001A000255,Bramsys Inc.,bramsys.eu,E-commerce & Retail,77,Commercial,United States,North America,9134000.00,2022-08-04
001A000256,Nexanet LLC,nexanet.eu,Professional Services,376,Mid-Market,United States,North America,34304000.00,2023-02-01
001A000257,Bramvik GmbH,bramvik.io,software,20451,Enterprise,Germany,EMEA - DACH,2530898000.00,2021-09-16
001A000258,Fjellogic AG,fjellogic.io,Consulting,193,Commercial,Germany,EMEA - DACH,41811000.00,2021-08-08
001A000259,Ivenstack Corp.,ivenstack.io,Public Sector,34,Commercial,United States,North America,6307000.00,2023-09-11
001A000260,Boreagrid GmbH,boreagrid.io,Healthcare & Life Sciences,15,Commercial,Austria,EMEA - DACH,2042000.00,2023-07-08
001A000261,Grandata LLC,grandata.de,E-Commerce,62,Commercial,United States,North America,4943000.00,2022-02-27
001A000262,Lumowave SA,lumowave.net,Media & Marketing,25,Commercial,France,EMEA - South,3380000.00,2022-09-11
001A000263,Koranet GmbH,koranet.net,Media & Marketing,207,Commercial,Austria,EMEA - DACH,20799000.00,2022-02-07
001A000264,Lumopoint Group Pvt Ltd,lumopoint.eu,software,202,Commercial,India,APAC,29306000.00,2023-03-08
001A000265,Yarastack AG,yarastack.de,Professional Services,51,Commercial,Switzerland,EMEA - DACH,12232000.00,2022-05-30
001A000266,Runeflow plc,runeflow.co,Consulting,2159,Enterprise,United Kingdom,EMEA - UK&I,257818000.00,2023-08-06
001A000267,Ivenlabs GmbH,ivenlabs.co,Media & Marketing,34,Commercial,Austria,EMEA - DACH,15288000.00,2021-08-19
001A000268,Wendfield AG,wendfield.de,Financial Services,85,Commercial,Germany,EMEA - DACH,9941000.00,2022-04-28
001A000269,Talawave Digital AG,talawave.io,Ecommerce,270,Mid-Market,Germany,EMEA - DACH,15879000.00,2022-05-31
001A000270,Deltavik GmbH,deltavik.io,Energy & Utilities,399,Mid-Market,Germany,EMEA - DACH,57394000.00,2023-08-31
001A000271,Talapoint GmbH,talapoint.co,Healthcare & Life Sciences,723,Mid-Market,Switzerland,EMEA - DACH,82683000.00,2021-10-20
001A000272,Zephworks Partners GmbH,zephworks.io,Manufacturing,195,Commercial,Germany,EMEA - DACH,248254000.00,2023-04-29
001A000273,Vexdata Inc.,vexdata.com,Energy & Utilities,509,Mid-Market,United States,North America,63309000.00,2023-09-13
001A000274,Junofield Partners Inc.,junofield.io,Financial Services,37,Commercial,United States,North America,2427000.00,2022-10-20
001A000275,Quarwave B.V.,quarwave.net,E-commerce & Retail,415,Mid-Market,Netherlands,EMEA - North,68061000.00,2021-08-14
001A000276,Wendline Holding SAS,wendline.net,,406,Mid-Market,France,EMEA - South,58900000.00,2022-12-16
001A000277,Briodata Oyj,briodata.com,Media & Marketing,1040,Mid-Market,Finland,EMEA - North,82682000.00,2023-12-26
001A000278,Veraworks Digital Ltda,veraworks.io,Energy & Utilities,9,Commercial,Brazil,LATAM,1787000.00,2021-10-04
001A000279,Kestdata Solutions Ltd,kestdata.eu,Professional Services,26,Commercial,Canada,North America,5843000.00,2022-05-23
001A000280,Quarcore AG,quarcore.de,Financial Services,358,Mid-Market,Germany,EMEA - DACH,60136000.00,2022-05-26
001A000281,Korastack AG,korastack.io,E-commerce & Retail,4,Commercial,Switzerland,EMEA - DACH,545000.00,2022-08-18
001A000282,Deltaline Ltd,deltaline.eu,Software & SaaS,215,Commercial,United Kingdom,EMEA - UK&I,27580000.00,2023-10-31
001A000283,Solvbridge Ltd,solvbridge.co,Public Sector,516,Mid-Market,United Kingdom,EMEA - UK&I,56799000.00,2022-04-12
001A000284,Miratech Partners Inc.,miratech.co,Software & SaaS,43,Commercial,United States,North America,3189000.00,2023-08-26
001A000285,Grandata Solutions S.A.,grandata.de,Healthcare & Life Sciences,53,Commercial,Spain,EMEA - South,20670000.00,2023-06-29
001A000286,Ciraline GmbH,ciraline.eu,E-commerce & Retail,21,Commercial,Germany,EMEA - DACH,14505000.00,2022-07-23
001A000287,Brammark Group N.V.,brammark.io,Software,46,Commercial,Netherlands,EMEA - North,3974000.00,2022-09-23
001A000288,Ternnet Digital AS,ternnet.de,Finance,48,Commercial,Norway,EMEA - North,5350000.00,2023-06-13
001A000289,Oriolabs SE,oriolabs.net,Professional Services,37,Commercial,Germany,EMEA - DACH,3094000.00,2023-11-03
001A000290,Altostack Inc.,altostack.io,SaaS,34,Commercial,Canada,North America,9283000.00,2023-07-09
001A000291,Runecore AG,runecore.com,Energy & Utilities,67,Commercial,Germany,EMEA - DACH,5830000.00,2023-11-23
001A000292,Piravik Pvt Ltd,piravik.co,Public Sector,66,Commercial,India,APAC,16057000.00,2021-07-27
001A000293,Ivenfield GmbH,ivenfield.eu,Software & SaaS,1819,Mid-Market,Germany,EMEA - DACH,376233000.00,2023-10-23
001A000294,Opalcore Ltd,opalcore.co,Education,56,Commercial,Canada,North America,8173000.00,2022-04-03
001A000295,Grangrid Pvt Ltd,grangrid.io,Retail,172,Commercial,India,APAC,62230000.00,2023-01-29
001A000296,Ciramark Pte Ltd,ciramark.net,Software & SaaS,43,Commercial,Singapore,APAC,5577000.00,2023-04-04
001A000297,Piramark Corp.,piramark.eu,Banking,42,Commercial,United States,North America,6729000.00,2023-12-30
001A000298,Keststack Group Corp.,keststack.co,Logistics & Transport,9,Commercial,United States,North America,694000.00,2023-12-07
001A000299,Umbrawave Corp.,umbrawave.eu,Professional Services,11,Commercial,United States,North America,407000.00,2021-07-18
001A000300,Kestflow Solutions LLC,kestflow.eu,Financial Services,17,Commercial,United States,North America,5138000.00,2022-01-16
001A000301,Halotech SE,halotech.co,Media & Marketing,134,Commercial,Germany,EMEA - DACH,14795000.00,2023-04-23
001A000302,Lyracore Sp. z o.o.,lyracore.net,Agency,529,Mid-Market,Poland,EMEA - North,169403000.00,2022-07-31
001A000303,Briofield A/S,briofield.io,Media & Marketing,8,Commercial,Denmark,EMEA - North,1036000.00,2021-10-16
001A000304,Piraflow Inc.,piraflow.com,Healthcare & Life Sciences,44,Commercial,Canada,North America,6595000.00,2023-03-27
001A000305,Granlogic Holding S.p.A.,granlogic.co,,14,Commercial,Italy,EMEA - South,2535000.00,2021-08-19
001A000306,Cobalcore B.V.,cobalcore.io,Professional Services,68,Commercial,Netherlands,EMEA - North,7872000.00,2022-09-14
001A000307,Altoline Corp.,altoline.eu,Software & SaaS,529,Mid-Market,United States,North America,32112000.00,2022-11-18
001A000308,Bramtech Systems plc,bramtech.com,Logistics & Transport,52,Commercial,United Kingdom,EMEA - UK&I,4933000.00,2021-10-17
001A000309,Evowave AG,evowave.eu,E-commerce & Retail,94,Commercial,Germany,EMEA - DACH,8505000.00,2022-11-16
001A000310,Nordworks Group AB,nordworks.net,Professional Services,951,Mid-Market,Sweden,EMEA - North,149129000.00,2023-11-05
001A000311,Quargrid S.A.,quargrid.net,Consulting,204,Commercial,Spain,EMEA - South,63799000.00,2023-08-21
001A000312,Oriostack plc,oriostack.de,E-commerce & Retail,33,Commercial,United Kingdom,EMEA - UK&I,3416000.00,2022-03-14
001A000313,Stralogic Partners N.V.,stralogic.eu,Software & SaaS,129,Commercial,Netherlands,EMEA - North,19443000.00,2022-06-12
001A000314,Runebridge Digital B.V.,runebridge.co,Professional Services,30,Commercial,Netherlands,EMEA - North,5539000.00,2021-11-16
001A000315,Solvnet SA,solvnet.com,Logistics & Transport,193,Commercial,France,EMEA - South,19175000.00,2023-07-08
001A000316,Yarabridge Systems N.V.,yarabridge.de,Logistics & Transport,223,Commercial,Netherlands,EMEA - North,44961000.00,2022-09-20
001A000317,Xenomark LLC,xenomark.eu,Professional Services,14,Commercial,United States,North America,4335000.00,2023-01-29
001A000318,Lumoflow Ltd,lumoflow.eu,Financial Services,133,Commercial,Ireland,EMEA - UK&I,26948000.00,2021-08-20
001A000319,Ciramark Solutions Pty Ltd,ciramark.de,Financial Services,85,Commercial,Australia,APAC,13196000.00,2022-01-12
001A000320,Astervik Pvt Ltd,astervik.de,Media & Marketing,233,Commercial,India,APAC,22508000.00,2023-06-07
001A000321,Altocore Group AB,altocore.co,Ecommerce,363,Mid-Market,Sweden,EMEA - North,54088000.00,2022-03-04
001A000322,Zephcore SAS,zephcore.com,Media & Marketing,211,Commercial,France,EMEA - South,21490000.00,2022-03-23
001A000323,Oriovik AS,oriovik.net,Banking,64,Commercial,Norway,EMEA - North,7202000.00,2023-01-15
001A000324,Sellaflow Systems Ltd,sellaflow.de,Software & SaaS,425,Mid-Market,Canada,North America,63196000.00,2022-12-15
001A000325,Evocore Partners Inc.,evocore.co,,28,Commercial,United States,North America,3954000.00,2023-06-02
001A000326,Selladata Corp.,selladata.de,Professional Services,15,Commercial,United States,North America,4461000.00,2023-01-25
001A000327,Evoline AS,evoline.de,Professional Services,3,Commercial,Norway,EMEA - North,337000.00,2023-10-02
001A000328,Fjelgrid LLC,fjelgrid.de,Financial Services,91,Commercial,United States,North America,18384000.00,2022-06-08
001A000329,Boreaflow Ltd,boreaflow.eu,Logistics & Transport,30,Commercial,Ireland,EMEA - UK&I,3632000.00,2022-10-07
001A000330,Lumopoint Inc.,lumopoint.io,Manufacturing,186,Commercial,United States,North America,17229000.00,2022-07-02
001A000331,Bramsys plc,bramsys.net,Media & Marketing,7,Commercial,United Kingdom,EMEA - UK&I,1612000.00,2021-08-18
001A000332,Lumodata LLC,lumodata.com,Consulting,38,Commercial,United States,North America,7817000.00,2023-02-05
001A000333,Veratech Ltd,veratech.de,E-commerce & Retail,208,Commercial,Canada,North America,23217000.00,2023-09-10
001A000334,Evosys Group AG,evosys.com,Professional Services,22,Commercial,Germany,EMEA - DACH,540000.00,2023-01-29
001A000335,Mosaworks Group Corp.,mosaworks.de,,190,Commercial,United States,North America,59549000.00,2023-02-18
001A000336,Xenogrid AG,xenogrid.net,Manufacturing,44,Commercial,Germany,EMEA - DACH,11223000.00,2022-10-27
001A000337,Briodata LLC,briodata.co,Professional Services,97,Commercial,United States,North America,31021000.00,2021-12-03
001A000338,Astersys GmbH,astersys.com,Software & SaaS,252,Mid-Market,Germany,EMEA - DACH,83224000.00,2021-07-22
001A000339,Veralabs Pvt Ltd,veralabs.eu,Public Sector,438,Mid-Market,India,APAC,70702000.00,2022-06-11
001A000340,Altologic SE,altologic.de,E-commerce & Retail,117,Commercial,Germany,EMEA - DACH,14581000.00,2022-01-13
001A000341,Nordlabs Holding Pty Ltd,nordlabs.com,Financial Services,30,Commercial,Australia,APAC,1638000.00,2023-04-17
001A000342,Kestware LLC,kestware.com,Media & Marketing,51,Commercial,United States,North America,8852000.00,2023-02-06
001A000343,Mosanet Corp.,mosanet.de,Finance,269,Mid-Market,United States,North America,32869000.00,2021-11-03
001A000344,Quarlabs Digital LLC,quarlabs.com,Energy & Utilities,22,Commercial,United States,North America,2201000.00,2023-02-09
001A000345,Junoflow Solutions Corp.,junoflow.co,,77,Commercial,United States,North America,5452000.00,2023-02-02
001A000346,Kestpath Systems Pvt Ltd,kestpath.co,Financial Services,57,Commercial,India,APAC,4915000.00,2021-10-16
001A000347,Fjelcore Ltd,fjelcore.net,Software & SaaS,87,Commercial,United Kingdom,EMEA - UK&I,6208000.00,2022-01-10
001A000348,Granbridge Inc.,granbridge.net,Software & SaaS,23,Commercial,United States,North America,6677000.00,2022-01-30
001A000349,Deltatech AG,deltatech.net,Software & SaaS,8,Commercial,Germany,EMEA - DACH,2500000.00,2022-03-20
001A000350,Talawave Digital LLC,talawave.de,Software & SaaS,225,Commercial,United States,North America,23061000.00,2022-05-23
001A000351,Runeline Partners GmbH,runeline.io,E-commerce & Retail,445,Mid-Market,Switzerland,EMEA - DACH,148453000.00,2022-08-24
001A000352,Talafield LLC,talafield.eu,Financial Services,8,Commercial,United States,North America,1361000.00,2022-03-30
001A000353,Zephwave Partners Inc.,zephwave.de,Manufacturing,178,Commercial,United States,North America,68728000.00,2023-12-01
001A000354,Talapoint S.r.l.,talapoint.eu,Banking,535,Mid-Market,Italy,EMEA - South,122435000.00,2023-11-11
001A000355,Ternstack A/S,ternstack.eu,Software & SaaS,253,Mid-Market,Denmark,EMEA - North,59152000.00,2021-11-10
001A000356,Bramvik Solutions Corp.,bramvik.co,Software & SaaS,54,Commercial,United States,North America,10008000.00,2023-10-10
001A000357,Quarsys Corp.,quarsys.de,Software & SaaS,25,Commercial,United States,North America,2594000.00,2022-05-27
001A000358,Vexflow AB,vexflow.net,Financial Services,115,Commercial,Sweden,EMEA - North,8332000.00,2023-03-23
001A000359,Junopath LLC,junopath.co,Software & SaaS,148,Commercial,United States,North America,26777000.00,2022-03-01
001A000360,Umbravik Pvt Ltd,umbravik.io,E-commerce & Retail,117,Commercial,India,APAC,17679000.00,2022-11-02
001A000361,Brammark Solutions SE,brammark.com,Public Sector,77,Commercial,Germany,EMEA - DACH,58610000.00,2023-04-04
001A000362,Vexlogic Group GmbH,vexlogic.com,Financial Services,21,Commercial,Germany,EMEA - DACH,5262000.00,2022-04-02
001A000363,Quarline AG,quarline.com,Software & SaaS,194,Commercial,Germany,EMEA - DACH,18701000.00,2021-08-02
001A000364,Altovik Partners LLC,altovik.de,Professional Services,208,Commercial,United States,North America,31637000.00,2022-01-28
001A000365,Evostack Digital S.L.,evostack.co,Manufacturing,138,Commercial,Spain,EMEA - South,17702000.00,2023-06-10
001A000366,Bramnet LLC,bramnet.co,Software & SaaS,120,Commercial,United States,North America,18752000.00,2021-10-27
001A000367,Yarapath LLC,yarapath.de,Media & Marketing,1345,Mid-Market,United States,North America,97973000.00,2021-07-17
001A000368,Nordcore SAS,nordcore.de,Media & Marketing,40,Commercial,France,EMEA - South,11032000.00,2023-05-03
001A000369,Evocore Systems Pvt Ltd,evocore.co,Energy & Utilities,727,Mid-Market,India,APAC,91764000.00,2022-05-27
001A000370,Xenonet Partners Corp.,xenonet.net,Telecommunications,34,Commercial,United States,North America,8056000.00,2022-02-27
001A000371,Mirapoint plc,mirapoint.eu,Healthcare & Life Sciences,557,Mid-Market,United Kingdom,EMEA - UK&I,62042000.00,2022-06-20
001A000372,Koradata SAS,koradata.com,Professional Services,675,Mid-Market,France,EMEA - South,85083000.00,2021-07-20
001A000373,Sellaflow SA,sellaflow.io,E-commerce & Retail,65,Commercial,France,EMEA - South,14847000.00,2023-05-19
001A000374,Runewave GmbH,runewave.net,Education,1308,Mid-Market,Austria,EMEA - DACH,60400000.00,2023-06-28
001A000375,Fjelcore GmbH,fjelcore.net,Healthcare & Life Sciences,208,Commercial,Austria,EMEA - DACH,60179000.00,2021-10-26
001A000376,Granmark Digital Pvt Ltd,granmark.de,E-commerce & Retail,28,Commercial,India,APAC,10821000.00,2023-10-31
001A000377,Haloworks S.p.A.,haloworks.io,Software & SaaS,58,Commercial,Italy,EMEA - South,22155000.00,2023-12-04
001A000378,Solvsys B.V.,solvsys.eu,Healthcare & Life Sciences,578,Mid-Market,Netherlands,EMEA - North,60729000.00,2021-10-17
001A000379,Orionet Partners Inc.,orionet.eu,Healthcare & Life Sciences,418,Mid-Market,United States,North America,80153000.00,2021-11-29
001A000380,Stramark Sp. z o.o.,stramark.de,Logistics & Transport,21,Commercial,Poland,EMEA - North,2571000.00,2023-09-02
001A000381,Briomark Pvt Ltd,briomark.com,Software & SaaS,82,Commercial,India,APAC,5379000.00,2021-12-19
001A000382,Boreabridge Systems LLC,boreabridge.co,Logistics & Transport,138,Commercial,United States,North America,23287000.00,2022-03-25
001A000383,Valiwave Digital AB,valiwave.co,Computer Software,47,Commercial,Sweden,EMEA - North,3138000.00,2021-10-08
001A000384,Astercore N.V.,astercore.eu,,3847,Enterprise,Netherlands,EMEA - North,881956000.00,2023-01-18
001A000385,Yarapoint K.K.,yarapoint.net,E-commerce & Retail,145,Commercial,Japan,APAC,37918000.00,2023-03-16
001A000386,Fjelflow Corp.,fjelflow.de,E-commerce & Retail,92,Commercial,United States,North America,31943000.00,2023-02-16
